id,question,options,tags,active
"autofill_technology_37","Auto-fill poll for tag technology (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_38","Auto-fill poll for tag technology (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_39","Auto-fill poll for tag technology (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_40","Auto-fill poll for tag technology (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_41","Auto-fill poll for tag technology (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_42","Auto-fill poll for tag technology (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_43","Auto-fill poll for tag technology (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_44","Auto-fill poll for tag technology (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_45","Auto-fill poll for tag technology (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_46","Auto-fill poll for tag technology (#46)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_technology_47","Auto-fill poll for tag technology (#47)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""technology""}",true
"autofill_integration_1","Auto-fill poll for tag integration (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_2","Auto-fill poll for tag integration (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_3","Auto-fill poll for tag integration (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_4","Auto-fill poll for tag integration (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_5","Auto-fill poll for tag integration (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_6","Auto-fill poll for tag integration (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_7","Auto-fill poll for tag integration (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_8","Auto-fill poll for tag integration (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_9","Auto-fill poll for tag integration (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_10","Auto-fill poll for tag integration (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_11","Auto-fill poll for tag integration (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_12","Auto-fill poll for tag integration (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_13","Auto-fill poll for tag integration (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_14","Auto-fill poll for tag integration (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_15","Auto-fill poll for tag integration (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_16","Auto-fill poll for tag integration (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_17","Auto-fill poll for tag integration (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_18","Auto-fill poll for tag integration (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_19","Auto-fill poll for tag integration (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_20","Auto-fill poll for tag integration (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_21","Auto-fill poll for tag integration (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_22","Auto-fill poll for tag integration (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_23","Auto-fill poll for tag integration (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_24","Auto-fill poll for tag integration (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_25","Auto-fill poll for tag integration (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_26","Auto-fill poll for tag integration (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_27","Auto-fill poll for tag integration (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_28","Auto-fill poll for tag integration (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_29","Auto-fill poll for tag integration (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_30","Auto-fill poll for tag integration (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_31","Auto-fill poll for tag integration (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_32","Auto-fill poll for tag integration (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_33","Auto-fill poll for tag integration (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_34","Auto-fill poll for tag integration (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_35","Auto-fill poll for tag integration (#35)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_36","Auto-fill poll for tag integration (#36)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_37","Auto-fill poll for tag integration (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_38","Auto-fill poll for tag integration (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_39","Auto-fill poll for tag integration (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_40","Auto-fill poll for tag integration (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_41","Auto-fill poll for tag integration (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_42","Auto-fill poll for tag integration (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_43","Auto-fill poll for tag integration (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_44","Auto-fill poll for tag integration (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_45","Auto-fill poll for tag integration (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_46","Auto-fill poll for tag integration (#46)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_47","Auto-fill poll for tag integration (#47)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_48","Auto-fill poll for tag integration (#48)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_integration_49","Auto-fill poll for tag integration (#49)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""integration""}",true
"autofill_tools_1","Auto-fill poll for tag tools (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_2","Auto-fill poll for tag tools (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_3","Auto-fill poll for tag tools (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_4","Auto-fill poll for tag tools (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_5","Auto-fill poll for tag tools (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_6","Auto-fill poll for tag tools (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_7","Auto-fill poll for tag tools (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_8","Auto-fill poll for tag tools (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_9","Auto-fill poll for tag tools (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_10","Auto-fill poll for tag tools (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_11","Auto-fill poll for tag tools (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_12","Auto-fill poll for tag tools (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_13","Auto-fill poll for tag tools (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_14","Auto-fill poll for tag tools (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_15","Auto-fill poll for tag tools (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_16","Auto-fill poll for tag tools (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_17","Auto-fill poll for tag tools (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_18","Auto-fill poll for tag tools (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_19","Auto-fill poll for tag tools (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_20","Auto-fill poll for tag tools (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_21","Auto-fill poll for tag tools (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_22","Auto-fill poll for tag tools (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_23","Auto-fill poll for tag tools (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_24","Auto-fill poll for tag tools (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_25","Auto-fill poll for tag tools (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_26","Auto-fill poll for tag tools (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_27","Auto-fill poll for tag tools (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_28","Auto-fill poll for tag tools (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_29","Auto-fill poll for tag tools (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_30","Auto-fill poll for tag tools (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_31","Auto-fill poll for tag tools (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
"autofill_tools_32","Auto-fill poll for tag tools (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""tools""}",true
